Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling
MNANG,20180816,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,43.77441,35.4303,7.17243,6,10,984.3,250
MNANG,20180816,1430,44.89,-93.2,246,2.01808E+11,8,14,Summer,44.73877,34.14124,4.3817,15,10,984.6,47
MNANG,20180816,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,56.72607,28.43613,6.85057,14,10,984.9,49
MNANG,20180816,1515,44.89,-93.2,246,2.01808E+11,8,15,Summer,59.80835,27.76138,4.72909,14,10,985.2,60
MNANG,20180816,1530,44.89,-93.2,246,2.01808E+11,8,15,Summer,60.22949,28.32787,8.5293,14,10,984.9,60
MNANG,20180817,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,51.45874,29.05548,13.8282,7,10,987.6,722
MNANG,20180817,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,48.38867,29.76044,9.76312,10,10,987.6,300
MNANG,20180817,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,46.77734,30.38231,11.49301,8,10,987.6,300
MNANG,20180817,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,45.97168,31.64619,8.85487,9,10,987.2,300
MNANG,20180817,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,45.11108,32.90504,11.43478,8,10,987.2,300
MNANG,20180818,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,68.45703,26.47987,10.2289,0,7,988.5,300
MNANG,20180818,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,55.52979,30.92361,13.76754,3,8,988.2,300
MNANG,20180818,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,45.34302,33.56468,16.33362,0,8,988.2,300
MNANG,20180818,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,38.0249,36.75461,16.38451,5,8,986.9,300
MNANG,20180818,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,33.80127,38.1192,15.44401,5,9.1,986.6,300
MNANG,20180819,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,62.68921,27.8344,11.43573,6,8,983.9,300
MNANG,20180819,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,54.19312,32.19505,14.70879,5,9.1,983.6,300
MNANG,20180819,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,48.29712,34.78073,15.81482,7,9.1,983.6,300
MNANG,20180819,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,42.3584,36.20827,19.62977,7,10,982.9,300
MNANG,20180819,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,39.03809,37.48978,14.72133,7,10,982.6,300
MNANG,20180820,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,81.34766,22.62527,4.38599,8,8,983.3,140
MNANG,20180820,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,75.40894,24.49089,5.47725,13,8,983.3,140
MNANG,20180820,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,70.06836,26.48994,8.28632,10,8,983.3,250
MNANG,20180820,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,68.07251,25.88318,2.55367,10,9.1,983.3,110
MNANG,20180820,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,57.9895,26.50757,8.54041,11,9.1,983.3,110
MNANG,20180821,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,69.59229,21.95305,4.36019,14,7,988.5,20
MNANG,20180821,1045,44.89,-93.2,246,2.01808E+11,8,10,Summer,68.25562,22.0311,5.48301,10,7,989.2,150
MNANG,20180821,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,67.73682,21.99837,3.39011,10,7,989.2,150
MNANG,20180821,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,67.64526,21.89514,3.46656,14,7,988.9,120
MNANG,20180821,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,57.9895,24.52362,7.3986,15,7,989.2,130
MNANG,20180821,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,48.62671,27.76642,11.5061,13,9.1,989.5,120
MNANG,20180822,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,52.14844,25.76736,14.25019,0,10,992.5,722
MNANG,20180822,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,41.38794,29.627,17.39512,8,10,992.2,722
MNANG,20180822,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,35.4187,31.6185,20.21553,9,10,991.9,722
MNANG,20180822,1300,44.89,-93.2,246,2.01808E+11,8,13,Summer,31.7749,32.21268,21.15144,11,10,990,722
MNANG,20180822,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,27.14844,33.50929,19.77423,8,10,990.9,722
MNANG,20180822,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,26.47095,34.8185,18.74455,10,10,990.2,722
MNANG,20180823,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,50.26855,25.7724,13.8592,8,10,986.6,722
MNANG,20180823,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,43.07861,28.39584,20.43691,16,10,985.6,722
MNANG,20180823,1300,44.89,-93.2,246,2.01808E+11,8,13,Summer,43.89648,29.61441,11.53908,16,8.8,983.7,722
MNANG,20180823,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,43.26782,29.70505,10.70241,10,9.1,984.3,65
MNANG,20180823,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,42.5415,31.03691,14.67581,17,9.1,983.6,722
MNANG,20180824,1330,44.89,-93.2,246,2.01808E+11,8,13,Summer,98.74878,19.40514,1.82977,10,5,975.7,46
MNANG,20180824,1345,44.89,-93.2,246,2.01808E+11,8,13,Summer,97.49756,20.04967,15.67471,7,10,975.7,6
MNANG,20180824,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,97.29004,20.65392,3.21977,8,10,975.7,6
MNANG,20180825,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,82.20825,21.98074,2.15061,3,7,981.9,8
MNANG,20180825,1030,44.89,-93.2,246,2.01808E+11,8,10,Summer,80.99976,23.19679,5.13368,3,8,982.6,11
MNANG,20180825,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,76.97754,23.80859,3.40569,3,9.1,982.6,18
MNANG,20180825,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,71.73462,25.15808,7.09608,3,9.1,982.3,18
MNANG,20180825,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,62.08496,27.79663,7.36399,0,8,982.6,20
MNANG,20180825,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,58.74023,29.71512,9.49627,3,9.1,982.6,24
MNANG,20180826,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,79.73022,23.9093,4.60962,14,9.1,980.9,170
MNANG,20180826,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,78.41187,25.16815,3.55541,9,9.1,981.3,40
MNANG,20180826,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,74.88403,27.08412,8.20528,9,9.1,980.6,30
MNANG,20180826,1345,44.89,-93.2,246,2.01808E+11,8,13,Summer,76.42212,27.83188,4.63005,13,9.1,979.6,30
MNANG,20180826,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,75.3418,28.47893,7.67916,14,9.1,979.6,30
MNANG,20180826,1445,44.89,-93.2,246,2.01808E+11,8,14,Summer,78.44849,27.75131,2.57812,14,9.1,979.3,200
MNANG,20180826,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,76.2085,27.78404,5.64764,14,10,979.3,200
MNANG,20180827,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,76.95312,27.10175,0.56509,7,8,975,24
MNANG,20180827,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,74.24927,27.79663,1.66701,9,8,974.7,25
MNANG,20180827,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,70.24536,29.64966,4.62624,9,8,974.7,31
MNANG,20180827,1215,44.89,-93.2,246,2.01808E+11,8,12,Summer,70.8313,29.67232,2.6316,10,8,974.7,29
MNANG,20180827,1315,44.89,-93.2,246,2.01808E+11,8,13,Summer,69.0918,30.29167,6.44653,9,8,974.3,38
MNANG,20180827,1330,44.89,-93.2,246,2.01808E+11,8,13,Summer,68.56079,29.76547,2.76505,7,8,974.3,29
MNANG,20180827,1430,44.89,-93.2,246,2.01808E+11,8,14,Summer,70.1355,29.68239,5.80186,10,8,973.7,35
MNANG,20180827,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,69.24438,30.33195,2.76945,8,8,973.7,49
MNANG,20180828,1245,44.89,-93.2,246,2.01808E+11,8,12,Summer,93.95752,18.07831,0.98526,13,5,981.3,19
MNANG,20180828,1330,44.89,-93.2,246,2.01808E+11,8,13,Summer,92.58423,18.10852,10.04654,9,9.1,980.3,12
MNANG,20180828,1345,44.89,-93.2,246,2.01808E+11,8,13,Summer,89.65454,18.77571,3.00429,9,10,981.9,15
MNANG,20180828,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,86.51123,19.30695,4.05904,9,10,982.3,15
MNANG,20180828,1445,44.89,-93.2,246,2.01808E+11,8,14,Summer,87.37183,18.69263,1.19639,9,10,982.3,16
MNANG,20180828,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,87.28638,18.71025,0.91489,9,10,982.3,31
MNANG,20180828,1545,44.89,-93.2,246,2.01808E+11,8,15,Summer,84.30176,19.3145,1.96929,10,10,982.6,26
MNANG,20180829,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,77.7832,19.30946,14.52026,8,10,989.5,722
MNANG,20180829,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,69.29321,21.93039,19.26087,10,10,989.5,24
MNANG,20180829,1130,44.89,-93.2,246,2.01808E+11,8,11,Summer,63.25073,23.22449,23.82184,3,10,990.2,31
MNANG,20180829,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,59.43604,22.66556,24.85897,6,10,990.2,33
MNANG,20180829,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,51.0376,26.4698,20.86958,3,10,989.9,48
MNANG,20180829,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,44.12842,29.08821,14.09369,7,10,989.9,300
MNANG,20180830,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,65.22217,22.63031,13.6426,13,10,990.5,722
MNANG,20180830,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,56.09741,25.17822,17.41622,14,10,990.2,722
MNANG,20180830,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,55.34058,26.42952,19.62499,15,10,989.5,722
MNANG,20180830,1300,44.89,-93.2,246,2.01808E+11,8,13,Summer,52.23389,27.7211,20.37812,14,10,988,722
MNANG,20180830,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,47.75391,29.02023,19.47583,15,10,988.5,722
MNANG,20180830,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,44.40308,30.34454,16.97271,13,10,987.6,722
MNANG,20180831,1000,44.89,-93.2,246,2.01808E+11,8,10,Summer,70.76416,26.5126,5.38662,15,10,981.3,27
MNANG,20180831,1100,44.89,-93.2,246,2.01808E+11,8,11,Summer,74.24927,25.75478,1.46099,17,10,981.6,23
MNANG,20180831,1200,44.89,-93.2,246,2.01808E+11,8,12,Summer,78.67432,24.45564,1.45838,14,10,981.3,19
MNANG,20180831,1215,44.89,-93.2,246,2.01808E+11,8,12,Summer,76.9104,25.17822,7.2586,10,10,980.6,41
MNANG,20180831,1400,44.89,-93.2,246,2.01808E+11,8,14,Summer,58.19702,30.26398,13.08621,10,10,980.3,60
MNANG,20180831,1500,44.89,-93.2,246,2.01808E+11,8,15,Summer,53.65601,32.34108,17.68424,10,10,979,250
MNANG,20180901,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,77.12402,26.47987,10.06125,7,10,982.3,250
MNANG,20180901,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,65.63721,30.99915,17.68383,0,10,982.3,250
MNANG,20180901,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,57.20215,33.53195,18.22976,8,10,982.3,250
MNANG,20180901,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,49.69482,35.5587,18.35773,5,10,981.6,722
MNANG,20180901,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,45.4834,37.41173,18.21887,9,10,981.6,722
MNANG,20180902,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,99.72534,21.26572,1.1612,7,10,983.6,110
MNANG,20180902,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,98.52295,22.00592,4.25742,14,10,982.9,150
MNANG,20180902,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,76.57471,25.87563,19.19059,11,10,983.6,70
MNANG,20180902,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,61.01685,30.39993,18.90241,11,10,983.9,300
MNANG,20180903,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,76.69678,22.67059,1.37186,10,10,990.5,65
MNANG,20180903,1030,44.89,-93.2,246,2.01809E+11,9,10,Fall,75.36621,23.83629,4.37262,13,10,990.2,27
MNANG,20180903,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,72.85156,25.24117,11.98011,10,10,990.2,22
MNANG,20180903,1145,44.89,-93.2,246,2.01809E+11,9,11,Fall,70.45288,27.0665,11.41854,10,10,989.9,14
MNANG,20180903,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,69.48853,27.67578,6.47993,10,10,989.9,15
MNANG,20180903,1230,44.89,-93.2,246,2.01809E+11,9,12,Fall,65.66162,29.04793,12.07606,9,10,989.9,70
MNANG,20180903,1445,44.89,-93.2,246,2.01809E+11,9,14,Fall,73.18726,26.47736,4.46559,14,10,989.2,16
MNANG,20180903,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,72.85156,26.47232,6.46544,15,10,989.2,24
MNANG,20180903,1515,44.89,-93.2,246,2.01809E+11,9,15,Fall,71.47827,27.0665,4.62073,15,10,988.9,722
MNANG,20180903,1545,44.89,-93.2,246,2.01809E+11,9,15,Fall,73.69995,26.41693,2.60317,13,10,988.9,28
MNANG,20180904,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,93.98804,24.46571,3.36545,5,10,987.2,34
MNANG,20180904,1115,44.89,-93.2,246,2.01809E+11,9,11,Fall,91.02783,25.12283,3.38583,6,10,987.6,9
MNANG,20180904,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,90.13062,24.51355,1.38861,7,10,987.6,9
MNANG,20180904,1215,44.89,-93.2,246,2.01809E+11,9,12,Fall,92.55981,23.94707,0.6671,7,9.1,987.6,22
MNANG,20180904,1245,44.89,-93.2,246,2.01809E+11,9,12,Fall,91.99219,24.45816,1.33714,7,10,987.6,32
MNANG,20180904,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,90.77148,24.57901,1.34843,7,10,986.4,29
MNANG,20180905,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,79.3335,18.7027,1.7594,16,10,991.5,160
MNANG,20180905,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,75.5127,19.37744,4.99185,13,10,992.2,180
MNANG,20180905,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,73.15674,21.2632,9.2131,14,10,992.8,250
MNANG,20180905,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,60.10742,23.9521,13.92819,13,10,993.2,250
MNANG,20180905,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,56.40259,24.56894,11.33658,13,10,992.8,250
MNANG,20180906,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,57.45239,21.25565,13.79907,9,10,1000.1,722
MNANG,20180906,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,45.53223,23.25218,17.21504,8,10,999.8,722
MNANG,20180906,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,47.58911,25.10773,19.4883,5,10,999.5,722
MNANG,20180906,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,39.91699,26.4975,19.91347,5,10,997.6,722
MNANG,20180906,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,37.63428,27.73117,18.97251,0,10,998.1,722
MNANG,20180906,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,30.9082,29.65973,16.96787,6,10,997.5,722
MNANG,20180907,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,66.53442,20.04715,9.99537,5,10,997.5,250
MNANG,20180907,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,58.3374,23.27484,15.92185,8,10,997.5,250
MNANG,20180907,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,50.71411,25.75478,17.58215,7,10,997.1,722
MNANG,20180907,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,44.76318,27.07909,19.1392,8,10,995.3,722
MNANG,20180907,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,39.63013,28.37822,18.59341,10,10,996.1,722
MNANG,20180907,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,41.41235,29.72519,17.285,10,10,995.5,722
MNANG,20180908,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,49.14551,23.95462,16.37309,11,10,995.2,722
MNANG,20180908,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,43.98193,25.24368,18.4851,8,10,995.2,722
MNANG,20180908,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,40.21606,27.11937,18.55161,16,10,993.5,722
MNANG,20180908,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,35.28442,28.37067,16.8288,15,10,993.2,722
MNANG,20180909,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,65.78979,21.25816,12.92982,11,10,990.5,722
MNANG,20180909,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,52.38647,25.7724,9.92522,10,10,989.5,722
MNANG,20180909,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,43.66455,27.70348,21.50767,8,10,988.2,300
MNANG,20180909,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,40.58838,29.63959,14.31068,9,10,987.6,300
MNANG,20180910,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,60.29663,21.34125,11.86643,7,10,986.6,722
MNANG,20180910,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,56.34155,25.1178,15.70353,6,10,986.6,722
MNANG,20180910,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,53.85132,27.04384,17.62596,10,10,985.9,722
MNANG,20180910,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,50.70801,29.06555,18.50159,8,10,983.7,722
MNANG,20180910,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,46.98486,30.3672,18.37629,9,10,984.6,722
MNANG,20180910,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,41.59546,31.68396,17.80616,13,10,983.9,722
MNANG,20180911,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,65.34424,25.15808,12.81351,10,10,985.6,722
MNANG,20180911,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,58.3313,27.18483,16.18733,16,10,985.6,722
MNANG,20180911,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,54.70581,28.37318,18.78971,17,10,984.9,722
MNANG,20180911,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,51.51367,29.62448,19.02884,15,10,982.7,722
MNANG,20180911,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,45.80078,30.37727,18.4618,21,10,983.3,722
MNANG,20180911,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,42.82227,32.8421,16.07806,23,10,982.9,722
MNANG,20180912,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,64.50806,25.87814,12.11658,10,10,987.2,722
MNANG,20180912,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,58.95996,28.32787,13.44089,11,10,987.2,722
MNANG,20180912,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,56.49414,29.73526,17.78975,11,10,987.2,722
MNANG,20180912,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,52.63062,30.91354,16.27874,15,10,985.7,722
MNANG,20180912,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,49.67041,32.20512,18.32269,14,10,986.6,722
MNANG,20180912,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,44.93408,32.93777,15.46325,14,10,986.6,722
MNANG,20180913,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,65.31372,25.18829,13.07629,13,10,986.9,722
MNANG,20180913,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,59.06372,27.82936,17.00512,14,10,986.9,50
MNANG,20180913,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,54.46777,29.63203,18.48628,15,10,986.2,722
MNANG,20180913,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,51.65405,30.94879,8.76488,22,10,984.4,722
MNANG,20180913,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,50.43335,30.98152,24.88301,20,10,984.9,44
MNANG,20180913,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,49.38354,31.56059,4.96699,20,10,984.3,722
MNANG,20180914,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,74.90234,25.79254,4.40517,6,10,987.6,50
MNANG,20180914,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,58.75854,32.258,17.18163,6,10,987.6,722
MNANG,20180914,1245,44.89,-93.2,246,2.01809E+11,9,12,Fall,57.87354,32.9277,9.7039,7,10,987.2,27
MNANG,20180914,1330,44.89,-93.2,246,2.01809E+11,9,13,Fall,53.05176,34.25957,21.91968,8,10,986.9,37
MNANG,20180914,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,51.83105,34.82605,2.26865,7,10,986.9,41
MNANG,20180914,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,50.74463,34.80339,16.99883,8,10,986.6,722
MNANG,20180915,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,64.87427,30.38483,11.87362,8,10,989.2,722
MNANG,20180915,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,58.3374,34.1362,14.93649,6,10,989.2,722
MNANG,20180915,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,51.12915,36.19316,17.04993,9,10,988.9,722
MNANG,20180915,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,48.31543,36.20071,19.7162,14,10,988.5,722
MNANG,20180915,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,47.60132,36.10001,18.67362,15,10,988.2,722
MNANG,20180915,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,43.4021,36.80244,15.47898,11,10,987.9,722
MNANG,20180916,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,62.48779,29.04541,12.10953,9,10,986.9,722
MNANG,20180916,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,55.06592,32.28569,15.63976,8,10,986.6,722
MNANG,20180916,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,44.35425,34.9041,20.24239,14,10,985.2,722
MNANG,20180916,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,41.95557,35.51842,17.89007,15,10,984.3,722
MNANG,20180916,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,41.37573,36.70425,15.95392,17,10,983.3,722
MNANG,20180917,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,62.45728,27.0665,11.21473,9,10,982.9,722
MNANG,20180917,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,58.54492,29.05548,14.79064,8,10,982.3,722
MNANG,20180917,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,51.96533,30.31685,5.0999,5,10,982.9,75
MNANG,20180918,1045,44.89,-93.2,246,2.01809E+11,9,10,Fall,95.94116,16.7263,0.91322,13,8,984.3,5
MNANG,20180918,1330,44.89,-93.2,246,2.01809E+11,9,13,Fall,83.97217,19.37996,5.19408,6,7,984.6,8
MNANG,20180918,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,84.44824,19.94896,3.95435,3,8,984.6,9
MNANG,20180918,1430,44.89,-93.2,246,2.01809E+11,9,14,Fall,83.90503,19.44542,2.04044,5,8,984.9,10
MNANG,20180918,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,81.9519,19.4429,1.12601,6,9.1,984.6,10
MNANG,20180919,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,95.37354,16.08429,0.25733,11,8,986.9,6
MNANG,20180919,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,93.20068,16.8119,2.78455,13,8,985.2,5
MNANG,20180920,1130,44.89,-93.2,246,2.01809E+11,9,11,Fall,97.49756,18.03299,2.88492,16,10,980.3,4
MNANG,20180921,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,76.12305,15.44479,22.73268,22,10,990.9,37
MNANG,20180921,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,70.47729,15.52284,2.85022,15,10,991.5,41
MNANG,20180922,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,65.36255,14.27406,11.73581,10,10,995.2,722
MNANG,20180922,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,55.93872,16.80435,15.47965,16,10,994.8,722
MNANG,20180922,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,49.57886,18.69263,17.58509,14,10,993.8,722
MNANG,20180922,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,47.17407,19.97162,17.83895,11,10,991.6,722
MNANG,20180922,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,47.88208,20.6514,16.87142,16,10,991.5,722
MNANG,20180922,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,46.7041,22.57492,14.83887,9,10,990.5,722
MNANG,20180923,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,68.67065,18.69263,10.7994,8,10,987.6,722
MNANG,20180923,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,55.99365,25.22606,16.65872,7,10,987.6,722
MNANG,20180923,1300,44.89,-93.2,246,2.01809E+11,9,13,Fall,49.92065,27.12944,17.46611,9,10,985.4,722
MNANG,20180923,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,47.82104,27.8067,17.01098,15,10,985.6,722
MNANG,20180923,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,42.66968,29.63203,14.25191,17,10,984.9,722
MNANG,20180924,1100,44.89,-93.2,246,2.01809E+11,9,11,Fall,60.72998,22.59758,8.24432,10,10,982.3,250
MNANG,20180924,1200,44.89,-93.2,246,2.01809E+11,9,12,Fall,60.66284,24.50851,7.50281,14,10,981.9,35
MNANG,20180924,1400,44.89,-93.2,246,2.01809E+11,9,14,Fall,55.51758,26.4119,6.39321,11,10,979.6,48
MNANG,20180924,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,53.35693,27.6783,6.63281,16,10,979.3,250
MNANG,20180925,1315,44.89,-93.2,246,2.01809E+11,9,13,Fall,91.21094,12.90443,1.44271,10,10,983.6,13
MNANG,20180925,1445,44.89,-93.2,246,2.01809E+11,9,14,Fall,87.68311,11.6909,1.37233,14,10,983.9,25
MNANG,20180925,1500,44.89,-93.2,246,2.01809E+11,9,15,Fall,85.69336,12.28004,2.01339,11,10,983.9,60
MNANG,20180926,1000,44.89,-93.2,246,2.01809E+11,9,10,Fall,84.83887,11.59523,12.91397,7,10,988.9,10
MNANG,20180926,1130,44.89,-93.2,246,2.01809E+11,9,11,Fall,64.46533,16.73386,20.50135,11,10,988.5,29
MNANG,20180926,1145,44.89,-93.2,246,2.01809E+11,9,11,Fall,63.65967,16.79176,2.77985,14,10,988.5,30
